TripKey,TripNumber,dDate,Recorder,Vessel,TimeStart,TimeEnd,Camera,Beaufort,WindDirection,WindSpeed (mph),CloudPer,AirTemp (C),Surface Temp (C),20mTemp (C),Tide,Sightings?,WaveHeight (m),Gen Area,Visibility (km)
1012,2,29-Jul-21,Bradlie Morgan,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,1,S,12,15,18,16.8,12.3,Slack,TRUE,0,"Bumps, Grand Manan Banks",2.99
1011,1,29-Jul-21,Bradlie Morgan,Friendship V,8:35:00 AM,1:30:00 PM,Canon 60D,1,S,1,15,19.4,16.4,13.2,Flood,TRUE,0,"Bumps, Grand Manan Banks",2.99
1002,2,28-Jul-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,1,SSW,8,10,16.1,13.4,10.6,Ebb,TRUE,1,Southwest part of Grand Manan Banks,2.989
1001,1,28-Jul-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,WNW,8,40,15.5,13.5,10.8,Slack,TRUE,1,Southwest part of Grand Manan Banks,2.860
1000,2,27-Jul-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,WSW,10,10,15.9,12.4,11,Slack,TRUE,1,Grand Manan Banks - middle of the southwest bank,2.682
999,1,27-Jul-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,WSW,8,10,14.1,11.6,11.1,Slack,TRUE,1,Middle of southwest Bank in Grand Manan Bank,2.343
989,1,25-Jul-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 AM,Canon 60D,2,SSE,13,70,14.7,12.9,11.2,Slack,TRUE,0,Middle of Grand Manan Banks,2.829
1010,2,24-Jul-21,Bradlie Morgan,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,1,S,4,5,17,15.9,11.5,Slack,TRUE,0,"Bumps, SE Bump, Grand Manan Banks",2.99
1009,1,24-Jul-21,Bradlie Morgan,Friendship V,8:35:00 AM,1:30:00 PM,Canon 60D,1,NE,6,5,16.2,14.9,11.3,Ebb,TRUE,1,"Bumps, south of Bumps, Ball Park, outer schoodic ridges, Bank Comfort, MDR",2.99
988,2,23-Jul-21,Abigail Simms,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,1,S,3,10,15,13.3,11,Slack,TRUE,1,Ballpark,3
987,1,23-Jul-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,WNW,1.2,0,14.6,11.8,10.8,Ebb,TRUE,1,Ballpark,3
1008,2,22-Jul-21,Bradlie Morgan,Friendship V,2:30:00 PM,6:15:00 PM,Canon 60D,1,SSW,7,20,16,15.1,10.9,Flood,TRUE,0,"Ball Park, East Bumps",2.99
1007,1,22-Jul-21,Bradlie Morgan,Friendship V,8:30:00 AM,11:45:00 AM,Canon 60D,1,NNW,10,100,15.6,14.6,11.1,Ebb,TRUE,1,"Ball Park, east of Ball park",2.99
986,2,20-Jul-21,Abigail Simms,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,2,SW,4.2,100,14.5,12.3,10.7,Flood,TRUE,1,"East Bumps, Ballpark",3
985,1,20-Jul-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,W,2.2,30,13.1,11.8,10.4,Flood,TRUE,1,"Ballpark, Grand Manan Banks",0.7
998,2,19-Jul-21,Bradlie Morgan,Friendship V,2:30:00 PM,6:15:00 PM,Canon 60D,1,W,4,100,18.2,14.4,11.9,Flood,TRUE,0,"East Bumps, Hippo Nose, Bowl",2.996
997,1,19-Jul-21,Bradlie Morgan,Friendship V,8:30:00 AM,12:30:00 PM,Canon 60D,1,N,2,100,15.4,14.3,13.4,Ebb,TRUE,0,"East Bumps, Hippo Head, Inner schoodic ridges, MDR",0.325
984,1,18-Jul-21,Abigail Simms,Friendship V,8:30:00 AM,12:30:00 PM,Canon 60D,2,NE,4,100,14.2,12.8,10.6,Flood,TRUE,0,East Bumps,3
983,2,17-Jul-21,Abigail Simms,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,2,SSE,0.9,100,17.1,14.6,10.9,Slack,TRUE,1,Grand Manan Banks,3
982,1,17-Jul-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,N,3.5,100,15.2,12.5,10.5,Flood,TRUE,1,Grand Manan Banks,3
981,1,16-Jul-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,3,SE,6,10,13.7,12.6,10.6,Flood,TRUE,1,Grand Manan Banks - Southwest Banks,.253
977,1,16-Jul-21,Helene Bartsch,Friendship V,1:00:00 PM,5:30:00 PM,Canon 60D,4,W,5,10,11.5,10.4,8.4,Ebb,TRUE,1,"Ballpark, Bank Comfort",.833
980,1,14-Jul-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,4,SE,7,100,13.1,11.9,10.6,Slack,TRUE,1,Grand Manan Banks - southwest bank (southeast of middle),2.994
979,2,13-Jul-21,Helene Bartsch,Friendship V,2:30:00 AM,6:00:00 PM,Canon 60D,1,ENE,7,100,12.9,11.7,10.8,Slack,TRUE,1,Grand Manan Banks - Mile west of southwest banks,2.994
978,1,13-Jul-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,N,7,30,13.5,12,10.5,Slack,TRUE,1,Grand Manan Banks - mile west of southwest banks,2.994
976,2,12-Jul-21,Abigail Simms,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,ESE,2.6,20,14.3,12.7,10.5,Flood,TRUE,1,"East Bumps, Outer Schoodic Ridge",3
975,1,12-Jul-21,Abigail Simms,Friendship V,8:30:00 AM,1:00:00 PM,Canon 60D,2,WNW,0.8,100,14.1,12.4,10.5,Flood,TRUE,1,"East Bumps, Grand Manan Banks",3 km
974,1,11-Jul-21,Bradlie Morgan,Friendship V,8:50:00 AM,1:00:00 PM,Canon 60D,2,SW,5,40,14.8,13.7,10.8,Flood,TRUE,1,Schoodic Ridge,2.994
973,2,11-Jul-21,Bradlie Morgan,Friendship V,2:30:00 PM,7:15:00 PM,Canon 60D,3,SSW,6,70,15.8,13.3,11.1,Ebb,TRUE,1,Grand Manan,2.971
996,2,08-Jul-21,Bradlie Morgan,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,E,14,90,14.4,15.1,11.5,Flood,TRUE,1,Grand Manan Banks,2.996
995,1,08-Jul-21,Bradlie Morgan,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,ENE,8,20,14.8,13.9,10.8,Ebb,TRUE,1,"Grand Manan Banks, Southwest Bank",2.996
972,2,05-Jul-21,Abigail Simms,Friendship V,1:00:00 PM,6:30:00 PM,Canon 60D,2,SSW,5.6,60,13.2,11.6,10.9,Ebb,TRUE,1,Grand Manan Banks,3
971,1,05-Jul-21,Abigail Simms,Friendship V,8:30:00 PM,1:00:00 PM,Canon 60D,2,WSW,4.2,30,11.5,10.5,9.9,Slack,TRUE,1,Southern East Bumps,3
968,1,01-Jul-21,Bradlie Morgan,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,3,WSW,6.8,60,15.1,13.4,9,Ebb,TRUE,1,"Bumps, Grand Manan",2.917
970,2,30-Jun-21,Abigail Simms,Friendship V,1:00:00 PM,6:30:00 PM,Canon 60D,2,SSW,3.8,20,16,13.1,9.2,Flood,TRUE,1,Grand Manan Banks,2.75
969,1,30-Jun-21,Abigail Simms,Friendship V,8:30:00 AM,12:30:00 PM,Canon 60D,1,SSW,3.2,20,15.9,13.3,9.6,Ebb,TRUE,0,Outer East Bumps,2.7
965,1,29-Jun-21,Helene Bartsch,Friendship V,2:30:00 PM,5:30:00 AM,Canon 60D,2,SE,5,10,12.3,10.7,8.4,Slack,TRUE,1,"East Bumps, Outer Scoodic Ridges",2.483
967,1,24-Jun-21,Bradlie Morgan,Friendship V,1:00:00 PM,4:00:00 PM,Canon 60D,2,S,5,10,14.1,11.2,8.8,Ebb,TRUE,1,"East Bumps, Ball Park",2.90
963,1,23-Jun-21,Abigail Simms,Friendship V,1:00:00 PM,6:30:00 PM,Canon 60D,2,SW,7.2,0,13.7,11.9,10.1,Ebb,TRUE,1,"Schoodic Point, East Bumps, Grand Manan",2.9
966,1,18-Jun-21,Bradlie Morgan,Friendship V,1:00:00 PM,5:00:00 PM,Canon 60D,2,SW,11,10,12.1,10.6,8.5,Flood,TRUE,1,Bumps,2.974
962,1,17-Jun-21,Abigail Simms,Friendship V,1:00:00 PM,6:30:00 PM,Canon 60D,3,SSW,6,0,12.9,11.1,8.3,Slack,TRUE,1,2 miles south of the Ballpark,2.9
959,1,12-Jun-21,Bradlie Morgan,Friendship V,1:00:00 PM,6:00:00 PM,Canon 60D,2,SSW,10.3,10,12.3,11.4,8.6,Ebb,TRUE,1,Bank Comfort,
960,1,11-Jun-21,Abigail Simms,Friendship V,1:00:00 PM,6:05:00 PM,Canon 60D,2,SW,12,100,12.6,11,8.4,Ebb,TRUE,1,Bank Comfort,
961,1,10-Jun-21,Bradlie Morgan,Friendship V,1:00:00 PM,6:00:00 PM,Canon 60D,1,N,12,10,13.7,11.1,7.6,Ebb,TRUE,1,Bank Comfort,
1230,1,18-Oct-20,Julie Taylor,Friendship V,11:00:00 AM,4:08:00 PM,,,S,,,0,0,0,Ebb,TRUE,,"Mount Desert Rock, Bank Comfort, Outer Schoodic Ridges, East Bumps",
1229,1,15-Oct-20,Julie Taylor,Friendship V,11:00:00 AM,2:58:00 PM,,,SE,15,,0,0,0,Slack,FALSE,,"East Bumps, Outer Schoodic Ridges, Mount Desert Rock",
1228,1,12-Oct-20,Julie Taylor,Friendship V,11:00:00 AM,3:05:00 PM,,,ENE,15,,0,0,0,Flood,TRUE,,"Outer Schoodic Ridges, Mount Desert Rock",
1227,1,06-Oct-20,Julie Taylor,Friendship V,11:00:00 AM,2:55:00 PM,,,SW,15,,0,0,0,Ebb,TRUE,,"Ballpark, Outer Schoodic",
1226,1,04-Oct-20,Julie Taylor,Friendship V,11:00:00 AM,4:33:00 PM,,,,0,,0,0,0,Ebb,FALSE,,"Mount Desert Rock, Bank Comfort",
1225,1,02-Oct-20,Julie Taylor,Friendship V,11:00:00 AM,4:35:00 PM,,,,0,,0,0,0,Ebb,TRUE,,"East Bumps, SW and NE Grand Manan Banks",
1224,1,25-Sep-20,Julie Taylor,Friendship V,11:00:00 AM,3:55:00 PM,,,NE,11.5,,0,0,0,Flood,FALSE,,"East Bumps, SW, NE Grand Manan Banks",
1223,1,24-Sep-20,Julie Taylor,Friendship V,11:00:00 AM,3:58:00 PM,,,WNW,0,,0,0,0,Flood,TRUE,,"East Bumps, SW Grand Manan Banks",
1222,1,13-Sep-20,Julie Taylor,Friendship V,11:00:00 AM,4:30:00 PM,,,,0,,0,0,0,Flood,FALSE,,"East Bumps, SW, NE  Grand Manan Banks",
1221,1,12-Sep-20,Julie Taylor,Friendship V,11:00:00 AM,4:15:00 PM,,,,0,,0,0,0,Flood,TRUE,,NE  Grand Manan Banks,
1220,1,08-Sep-20,Julie Taylor,Friendship V,11:00:00 AM,,,,SW,0,,0,0,0,Slack,TRUE,,"East Bumps, NE  Grand Manan Banks",
1219,1,06-Sep-20,Julie Taylor,Friendship V,11:00:00 AM,4:14:00 PM,,,NNE,3.45,,0,0,0,Ebb,TRUE,,Grand Manan Banks,
1218,1,01-Sep-20,Julie Taylor,Friendship V,11:00:00 AM,,,,,0,,0,0,0,Ebb,TRUE,,Grand Manan Banks,
1217,1,31-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,5:55:00 PM,,,,0,,0,0,0,Slack,TRUE,,"East Bumps, S  Grand Manan Banks",
1216,1,28-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,5:30:00 PM,,,WSW,9.2,,0,0,0,Flood,TRUE,,"East Bumps, NE Grand Manan Banks",
1215,1,27-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,4:57:00 PM,,,,0,,0,0,0,Flood,FALSE,,Ballpark,
1214,1,26-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,4:50:00 PM,,,,0,,0,0,0,Flood,FALSE,,"Mount Desert Rock, Ballpark, East Bumps",
1213,1,22-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,5:55:00 PM,,,,0,,0,0,0,Ebb,TRUE,,"East Bumps, NE Grand Manan Banks",
1212,1,21-Aug-20,Julie Taylor,Friendship V,,,,,SW,10.4,,0,0,0,Ebb,FALSE,,"East Bumps, Mount Desert Rock, 5 miles N of Mount Desert Rock",
1211,1,20-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,4:35:00 PM,,,,0,,0,0,0,Ebb,TRUE,,East Bumps,
1210,1,19-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,6:24:00 PM,,,WSW,5.75,,0,0,0,Ebb,TRUE,,,
1208,1,16-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,5:40:00 PM,,,E,10,,0,0,0,Slack,TRUE,,"Mount Desert Rock, Ballpark, East Bumps",
1207,1,14-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,5:54:00 PM,,,,0,,0,0,0,Flood,TRUE,,East Bumps - SW Grand Manan Banks,
1206,1,13-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,5:40:00 PM,,,,0,,0,0,0,Flood,TRUE,,East Bumps - N end of SW Grand Manan Banks,
1205,,09-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,6:10:00 PM,,,SW,0,,0,0,0,Slack,FALSE,,SW Grand Manan Banks,
1204,1,08-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,6:15:00 PM,,,SW,5.75,,0,0,0,Ebb,TRUE,,East Bumps,
1203,1,07-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,6:15:00 PM,,,SW,5.75,,0,0,0,Ebb,TRUE,,East Bumps - SW Grand Manan Bank,
1201,1,04-Aug-20,Julie Taylor,Friendship V,1:10:00 PM,,,,,0,,0,0,0,Ebb,TRUE,,East Bumps - SW Grand Manan Banks,
1200,1,02-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,5:50:00 PM,,,SW,10,,0,0,0,Ebb,TRUE,,SW Grand Manan Banks,
1199,1,01-Aug-20,Julie Taylor,Friendship V,1:00:00 PM,5:52:00 PM,,,,0,,0,0,0,Slack,TRUE,,SW Grand Manan Banks,
1198,1,31-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,6:00:00 PM,,,SW,2,,0,0,0,Flood,TRUE,,SW Grand Manan Banks,
1197,1,30-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,5:30:00 PM,,,SW,12,,0,0,0,Flood,TRUE,,SW Grand Manan Banks,
1196,1,29-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,5:49:00 PM,,,SSW,4,,0,0,0,Flood,TRUE,,"East Bumps, SW Grand Manan Banks",
1195,1,28-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,,,,,0,,0,0,0,Flood,TRUE,,"Mount Desert Rock, Ballpark, East Bumps",
1194,1,27-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,5:47:00 PM,,,,0,,0,0,0,Flood,TRUE,,"East Bumps, SW Grand Manan Banks",
1193,1,26-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,5:42:00 PM,,,WSW,11,,0,0,0,Slack,TRUE,,SW Grand Manan Banks,
1192,1,25-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,5:37:00 PM,,,,0,,0,0,0,Ebb,TRUE,,"East Bumps, SW Grand Manan Banks",
1191,1,24-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,6:06:00 PM,,,SSW,4,,0,0,0,Ebb,TRUE,,"East Bumps, SW Grand Manan Banks",
1190,1,22-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,,,,,7,55,0,0,0,Ebb,TRUE,,"East Bumps, SW Grand Manan Banks",
1189,1,21-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,,,,SW,3,50,0,0,0,Ebb,TRUE,,,
1188,1,19-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,5:42:00 PM,,,SW,6.5,82,0,0,0,Slack,TRUE,,"Ballpark, East Bumps, SW Grand Manan Banks",
1187,1,17-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,4:43:00 PM,,,SSE,9,,11.2,0,0,Flood,TRUE,1,"East Bumps, Ballpark",3001.77
1186,1,16-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,4:15:00 PM,,,SE,13,60,11.2,0,0,Flood,TRUE,1,"Ballpark, East Bumps",3001.77
1185,1,05-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,,,,ESE,14,75,11.2,0,0,Ebb,FALSE,1,"East Bumps, Ballpark, Mount Desert Rock",3001.77
1261,1,03-Jul-20,Julie Taylor,Friendship V,1:00:00 PM,4:00:00 PM,,,NE,15,75,11.7,0,0,Ebb,TRUE,1,East Bumps,3001.77
956,1,06-Oct-19,Anne Harshbarger,Atlanticat,12:00:00 PM,4:25:00 PM,Canon 60D,3,SSW,14,40,12.2,11.8,11.6,Flood,FALSE,1,"Ledges SW of Isle au Haut, Mount Desert Rock",2.99
950,1,28-Sep-19,Nicole Pegg,Atlanticat,12:00:00 PM,4:00:00 PM,Canon 60D,3,S,17,20,14.6,12.7,11.9,Ebb,FALSE,1,Ballpark,2.76370
955,1,27-Sep-19,Anne Harshbarger,Atlanticat,12:00:00 PM,4:15:00 PM,Canon 60D,2,WSW,11,5,13.8,13.1,11.9,Ebb,TRUE,1,"Ballpark, Outer Schoodic ridges, Jones Ground",2.93
949,1,26-Sep-19,Sarah Rappaport,Atlanticat,12:00:00 PM,4:00:00 PM,Canon 60D,1,S,10,35,14.5,13.1,11.9,Slack,TRUE,1,Mount Desert Rock; Outer Schoodic Ridges; Ballpark,2947.71
948,1,25-Sep-19,Sarah Rappaport,Atlanticat,12:00:00 PM,3:30:00 PM,Canon 60D,1,NW,8,60,13.3,13.2,11.9,Slack,TRUE,1,Ballpark; Mount Desert Rock,2998.17
954,1,22-Sep-19,Anne Harshbarger,Atlanticat,12:00:00 PM,4:00:00 PM,Canon 60D,1,SW,8,10,14.9,13.1,12.2,Flood,TRUE,0,"South of Egg Rock, MDR, Ballpark",2.96
943,1,21-Sep-19,Nicole Pegg,Atlanticat,12:00:00 PM,3:50:00 PM,Canon 60D,2,WNW,5,0,17,12.8,11.7,Flood,TRUE,0,"Mount Desert Rock, Egg Rock",2.99817
953,1,20-Sep-19,Anne Harshbarger,Atlanticat,12:00:00 PM,4:20:00 PM,Canon 60D,2,WSW,10,5,13.5,12.1,11.5,Flood,TRUE,0,"Ballpark, Outer Schoodic Ridges, Jones Ground",2.98
952,1,19-Sep-19,Anne Harshbarger,Atlanticat,12:00:00 PM,3:30:00 PM,Canon 60D,1,WSW,1,0,13.1,12.4,11.6,Flood,TRUE,0,Ballpark,2.99
942,1,18-Sep-19,Nicole Pegg,Atlanticat,12:00:00 PM,3:45:00 PM,Canon 60D,2,ENE,13,5,10.7,12.1,12,Flood,TRUE,1,East Bumps,2.95973
951,1,17-Sep-19,Anne Harshbarger,Atlanticat,12:00:00 PM,4:15:00 PM,Canon 60D,1,ENE,6,90,14.4,13.1,11.5,Slack,FALSE,1,"Ballpark, East Bumps, MDR",2.99
915,1,15-Sep-19,Sarah Rappaport,Atlanticat,12:00:00 PM,4:00:00 PM,Canon 60D,1,WSW,10,20,14.1,12.9,11.5,Flood,TRUE,1,Ballpark,2850.40
947,1,14-Sep-19,Anne Harshbarger,Atlanticat,6:00:00 AM,2:00:00 PM,Canon 60D,3,SSW,16,10,13.4,12,11.7,Flood,TRUE,1,Ballpark,2.77
914,1,13-Sep-19,Sarah Rappaport,Friendship V,12:00:00 PM,3:00:00 PM,Canon 60D,1,NNE,15,0,12.4,12.4,11.8,Flood,TRUE,1,Ballpark,2995.77
946,1,12-Sep-19,Anne Harshbarger,Atlanticat,12:00:00 PM,3:00:00 PM,Canon 60D,1,NNE,9,100,13.6,13.1,12,Ebb,TRUE,0,Ballpark,2.99
913,1,10-Sep-19,Sarah Rappaport,Atlanticat,12:00:00 PM,3:05:00 PM,Canon 60D,1,NNE,9,20,12.8,12.3,11.4,Slack,TRUE,1,Ballpark,2971.74
945,1,09-Sep-19,Anne Harshbarger,Atlanticat,12:00:00 PM,3:00:00 PM,Canon 60D,1,SW,6,10,13.6,12.6,11.6,Ebb,TRUE,0,Ballpark,2.99
944,,06-Sep-19,Anne Harshbarger,Atlanticat,12:00:00 PM,2:45:00 PM,Canon 60D,1,ENE,11,85,13.2,12.7,11.4,Flood,TRUE,1,Ballpark,2.99
904,1,05-Sep-19,Nicole Pegg,Atlanticat,12:00:00 PM,3:15:00 PM,Canon 60D,2,SSW,6,20,13.7,13.1,11.4,Flood,TRUE,1,Ballpark,2.99817
903,,04-Sep-19,Sarah Rappaport,Atlanticat,12:00:00 PM,4:30:00 PM,Canon 60D,1,SSE,6,100,13.9,12.9,11.5,Flood,TRUE,1,Ballpark,2837.18
934,1,01-Sep-19,Anne Harshbarger,Atlanticat,8:30:00 AM,12:30:00 PM,Canon 60D,1,N,6,5,14.3,12.9,11.5,Flood,TRUE,0,Ballpark,2.99
894,2,01-Sep-19,Sarah Rappaport,Friendship V,1:00:00 PM,4:30:00 PM,Canon 60D,1,N,5,30,14,13,11.4,Ebb,TRUE,0,Ballpark,2998.17
902,1,31-Aug-19,Nicole Pegg,Friendship V,8:30:00 AM,1:45:00 PM,Canon 60D,2,WSW,10,5,14.7,12.8,11.5,Flood,TRUE,1,Grand Manan Banks,2.99817
893,2,31-Aug-19,Sarah Rappaport,Atlanticat,1:00:00 PM,6:00:00 PM,Canon 60D,1,WNW,8,55,15.3,13.2,11.2,Ebb,TRUE,1,Grand Manan,2851.60
901,1,30-Aug-19,Nicole Pegg,Atlanticat,8:30:00 AM,12:00:00 PM,Canon 60D,1,S,5,0,14.5,12.9,11,Flood,TRUE,2,"East Bumps, Ballpark",2.99817
900,1,28-Aug-19,Nicole Pegg,Friendship V,1:00:00 PM,6:15:00 PM,Canon 60D,1,SSE,5,50,15,13.4,12.7,Ebb,TRUE,1,Grand Manan Banks,2.96814
892,1,28-Aug-19,Sarah Rappaport,Atlanticat,8:30:00 AM,1:00:00 PM,Canon 60D,1,SE,5,8,13.7,13,11,Flood,TRUE,1,Grand Manan,2843.19
958,1,27-Aug-19,Anne Harshbarger,Atlanticat,8:30:00 AM,1:30:00 PM,Canon 60D,1,WSW,11,50,13.6,12.4,10.9,Ebb,TRUE,2,Grand Manan Banks,2.93
891,2,27-Aug-19,Sarah Rappaport,Friendship V,1:00:00 PM,6:30:00 PM,Canon 60D,1,NNE,10,40,12.9,12.1,10.1,Slack,TRUE,0,Grand Manan,2982.55
957,1,26-Aug-19,Anne Harshbarger,Friendship V,1:00:00 PM,6:00:00 PM,Canon 60D,,NNE,3,,13.8,12.7,11.6,Flood,TRUE,1,Grand Manan Banks,2.98
899,1,26-Aug-19,Nicole Pegg,Atlanticat,8:30:00 AM,1:45:00 PM,Canon 60D,2,NNE,7,60,12.8,12.2,10.9,Ebb,TRUE,1,Grand Manan Banks,2.98135
898,1,25-Aug-19,Nicole Pegg,Atlanticat,1:00:00 PM,6:15:00 PM,Canon 60D,3,ENE,11,30,13.4,12.2,10.9,Flood,TRUE,1,Grand Manan Banks,2.99336
890,1,25-Aug-19,Sarah Rappaport,Atlanticat,8:30:00 AM,1:30:00 PM,Canon 60D,1,NE,14,15,12.7,12.4,11.1,Ebb,TRUE,1,Grand Manan,2872.02
933,1,24-Aug-19,Anne Harshbarger,Atlanticat,8:30:00 AM,12:00:00 PM,Canon 60D,1,NNE,10,0,15.2,12.7,10.5,Ebb,TRUE,1,"East bumps, outer schoodic, ballpark",2.99
897,2,24-Aug-19,Nicole Pegg,Atlanticat,1:00:00 PM,5:30:00 PM,Canon 60D,1,N,6,80,15.4,13.1,10.6,Flood,TRUE,0,Ballpark,2.99697
932,1,23-Aug-19,Anne Harshbarger,Friendship V,1:00:00 PM,6:00:00 PM,Canon 60D,1,SW,0.93,60,15.4,13.7,11.2,Flood,TRUE,1,"East Bumps, Grand Manan Banks (NE Bank)",2.99
896,2,23-Aug-19,Nicole Pegg,Atlanticat,2:30:00 PM,7:30:00 PM,Canon 60D,2,SSW,9,60,15.4,13.5,11.2,Flood,TRUE,1,Grand Manan Banks,2.98736
895,1,23-Aug-19,Nicole Pegg,Atlanticat,8:30:00 AM,1:45:00 PM,Canon 60D,1,W,5,90,14.6,12.5,10.5,Ebb,TRUE,1,Grand Manan Banks,2.94651
931,1,21-Aug-19,Anne Harshbarger,Friendship V,1:00:00 PM,6:00:00 PM,Canon 60D,1,S,9,85,16.1,13,10.8,Slack,TRUE,1,Grand Manan Banks,2.51
882,2,21-Aug-19,Nicole Pegg,Atlanticat,2:30:00 PM,7:20:00 PM,Canon 60D,2,S,10,95,16,12.6,10.8,Flood,TRUE,1,Grand Manan Banks,2.38425
881,1,21-Aug-19,Nicole Pegg,Atlanticat,8:30:00 AM,1:30:00 PM,Canon 60D,2,SSW,5,70,15.2,12.8,10.4,Ebb,TRUE,1,Grand Manan Banks,2.32298
880,1,20-Aug-19,Nicole Pegg,Friendship V,1:00:00 PM,6:00:00 PM,Canon 60D,1,SE,2,0,19.9,12.6,11,Flood,TRUE,1,Grand Manan Banks,2.99817
879,2,20-Aug-19,Sarah Rappaport,Atlanticat,2:30:00 PM,7:30:00 PM,Canon 60D,1,NW,2,0,19.1,12.2,10.6,Flood,TRUE,1,Grand Manan,2998.17
878,1,20-Aug-19,Sarah Rappaport,Atlanticat,8:30:00 AM,1:40:00 PM,Canon 60D,1,W,7,12,13.3,11.8,10.5,Ebb,TRUE,1,Grand Manan,2295.35
930,2,16-Aug-19,Anne Harshbarger,Atlanticat,2:30:00 PM,6:00:00 PM,Canon 60D,1,NNE,3,100,14.7,12.6,10.7,Ebb,TRUE,1,N of MDR,1.576
929,1,16-Aug-19,Anne Harshbarger,Atlanticat,8:30:00 AM,1:30:00 PM,Canon 60D,1,ENE,5,100,13.4,12.3,10.6,Flood,TRUE,1,"East Bumps, Ballpark, Mount Desert Rock",2.89
928,2,15-Aug-19,Anne Harshbarger,Atlanticat,2:30:00 PM,7:30:00 PM,Canon 60D,1,S,4,30,15.7,11.5,10.1,Ebb,TRUE,1,Grand Manan Banks (SW Bank),2.99
927,1,15-Aug-19,Anne Harshbarger,Friendship V,1:00:00 PM,7:00:00 PM,Canon 60D,1,SSE,5,30,16.5,12,10.5,Ebb,TRUE,1,"Ballpark, Grand Manan Banks",2.99
937,1,14-Aug-19,Grace Leary,Friendship V,1:30:00 PM,5:00:00 PM,Canon 60D,1,E,4,10,13.6,12.3,10.2,Slack,TRUE,1,East Bump,10+
926,2,14-Aug-19,Anne Harshbarger,Atlanticat,1:00:00 PM,6:00:00 PM,Canon 60D,1,E,7,75,14,12.5,10.2,Ebb,TRUE,1,Ballpark,2.98
925,1,14-Aug-19,Anne Harshbarger,Atlanticat,8:30:00 AM,12:30:00 PM,Canon 60D,1,NE,12,100,13.9,12.5,10.4,Flood,TRUE,1,East bumps,2.99
941,2,12-Aug-19,Grace Leary,Atlanticat,2:30:00 PM,,Canon 60D,2,SSW,5.1,1,15.8,13.6,10.1,Ebb,TRUE,4,Grand Manan Banks,2.99
936,1,12-Aug-19,Grace Leary,Atlanticat,8:30:00 AM,1:00:00 PM,Canon 60D,1,SW,2.9,70,14.7,12.7,10.3,Flood,TRUE,1,North East of East Bumps,10 +
